,tweet_id,user_id,bullying_traces,type,form,teasing,author_role,emotion,tweet_text
1757,103307104995115008,102481634,y,self-disclosure,other,n,victim,none,@USER do n't bully me ar ! Haha  
1759,100212800642752512,138538488,y,denial,other,n,bully,none,@USER @USER @USER @USER @USER bullied ? We treated u like a princess lool u should be grateful
1760,105824499055861760,327120749,n,,,,,,Slumb Bully
1762,106033203789307905,252866402,n,,,,,,High achieving #Latinos who do n't conform to stereotypes are vulnerable to the effect #bullying has on grades . HTTPURL
1766,101688539376398336,246043201,y,report,verbal,n,reporter,none,"Hahaha rebecca black 's been pulled out of school due to bullying , she said ' kids walk past me and sing friday in a really nasally voice ' Lol"
1769,106438847851802625,271478287,y,report,other,n,reporter,sadness,"#oomf dog got upset when I left , only cause another #oomf was being a bully to him :("
1772,103255803934425088,25036094,n,,,,,,@USER @USER has enough on his plate than to be bullied in to solving the ills of the world .
1774,100991099958591489,61857844,y,self-disclosure,other,n,defender,none,Ew I come back and everyone is hating on @USER for one small mistake ... Stop bullying Monsters ! Please enough drama on here already .
1777,103055661943885825,20423226,n,,,,,,@USER #canofbullies Educating children to see bullying as pathetic would help . Kids bully from having low self esteem .
1778,104318807757160448,70593255,n,,,,,,@USER do u know any body that would want a american bully ? He 's well trained .
1781,102535212579295233,51149669,y,self-disclosure,other,n,defender,none,@USER who bullying u
1782,103602526997331968,78106830,y,self-disclosure,other,n,defender,empathy,@USER OMG ! That 's Messed UP ! ! Although not on that scale I DO know what it 's like to have the teacher take the side of the bully over me .
1786,107917138186080256,129930024,n,,,,,,"@USER adele , pitbull , rumor to be jay and kanye , lil wayne , rumor to be drake , lady gaga is the opener"
1788,102393061732134912,268058564,n,,,,,,@USER @USER no la .. juz dun wan bully her ... see she dissapear again ...
1793,108065835502940160,34411121,n,,,,,,@USER as an anti-bullying advocate I 'm surprised you support #pumpedupkicks . Are shootings really the way to get back at bullies ?
1794,108254587772866561,62361749,y,self-disclosure,other,y,bully,none,@USER Yea U right lemme stop being a bully lol ...
1798,104964495771828225,45586177,n,,,,,,@USER @USER Very wise words . Rolo is lovely . Let 's get Rolo back & stamp out Twitter bullying . We  Rolo .
1801,108943178241015808,221559674,n,,,,,,@USER @USER @USER @USER lmao see what I mean .. Lol bully beef
1802,104034249782468610,343002723,n,,,,,,"If you bully others , then you do n't love yourself ! ! - Mrs.Manwell ! ! #itsthedangtruth"
1803,105099865310236672,35571990,y,self-disclosure,other,n,victim,none,I get along with all the pretty confident girls we on the same wavelength ... its those fuggin Shrek looking Bishes that try to bully me lol
1805,102935714219560960,313799471,n,,,,,,#Education When Bullies Attack Self-Defense Book for Kids with Optional Video HTTPURL
1807,106907790664151040,71655542,y,report,other,n,reporter,none,I can not WAIT to watch Rachel and Jordan walk out that door . Jeff was a bully and deserved to go home . What a pathetic season .
1808,108313243331739648,316295528,y,report,other,n,reporter,none,I realized he gets bullied ... that 's just more of a reason for him to be my friend <3
1810,100135040637337600,124219190,n,,,,,,"Photoset : › “ ... he 's sensitive , people bully him , too , and he feels lonely and has n't got anybody to talk to , ... HTTPURL"
1811,101475121373528064,111490696,n,,,,,,#IfIWereU I would stop cyber-bullying because one day its gonna come back on you . You know whyy ? Cuz KARMA is a bissssh .
1815,106885897047375872,218571012,n,,,,,,@USER harry sofrendo bullying no teu wallpaper
1816,106915297910468608,300149963,n,,,,,,#TNARIGHTNOW > 6 Man Anything goes Bound For Glory Series Match > AJ Styles & Beer Money Vs . Bully Ray & Scott Steiner & Gunner
1817,108953413991145473,72101984,n,,,,,,Reblog if you are against bullying - › this must have more notes HTTPURL
1819,102933327798996993,349726595,n,,,,,,"Retweet if you 're 100 % against bullying . If you retweet this , you 're an inspiration to me . <3"
1821,100245995400597505,228153590,n,,,,,,@USER that 's gay chill with that before I have to bully you ...
1823,103416349954539520,45008331,y,report,other,n,reporter,none,Lmbo ! At Tom Joyner talking bout BBW called Tammy the Big Red Bully .
1824,107335305186652161,180184294,y,self-disclosure,other,n,victim,none,@USER u never noticed me or my tweets against i being bullied
1825,101817285773230081,261446440,n,,,,,,#np WAIST AND POWER ... i just luv this track ... ku33333 i get POWEr call me ECG ... bedroom bully i know u see me .. #refix lmao
1829,106074232466845696,325269829,y,accusation,other,y,accuser,none,@USER Wassup BULLY ! ! ! lol
1832,101452908184338432,273684625,y,report,other,n,reporter,none,@USER @USER @USER @USER was Jeff this bad of a Bully on Season 11 #SoOverJeffBB13
1834,108761061410344960,169263138,y,self-disclosure,other,y,victim,none,@USER yu bullied me but I miss yu ! ! ! Haha
1837,104673603571826688,243982751,y,self-disclosure,other,y,victim,none,@USER I 'm good ... how are you ? Does n't it feel nice to not bully me ? :)
1838,105736915285839872,291703456,n,,,,,,Q : Remember how you always bullied me in primary ? Are you A : Lmaooo Bully ? Me ? Hehe uzo shayiwa wumphakathi yaz HTTPURL
1840,105478760765210625,306537038,y,denial,other,n,bully,none,"@USER ahaha ! u call this bullying ... no DUMMIE your the 4 yo , because your ignorant - look it up ;)"
1842,106125329118146560,266886222,n,,,,,,Bullying Should Not Be Part of Back-to-School : It 's the start of the school year and for most kids this brings a ... HTTPURL
1843,106478781681762306,7806332,n,,,,,,@USER Look at what DC Public Schools are doing for bullying LGBT students now that @USER is gone . HTTPURL
1846,101890534653689857,104738618,n,,,,,,""" I 'm a bully wit the bucks Do n't let the patent leather shoes fool u young'un I got the fully in the tux """
1850,102438864257421312,150672386,n,,,,,,"Great news for England cricket , biggest compliment is that they remind me of Aus at their peak , all round class n totally dominate n bully"
1851,102464700528345089,194246486,y,self-disclosure,other,n,bully,none,I 'm such a bully .. *
1852,105354873205309440,23573258,y,report,other,n,reporter,none,"@USER Bullying the opposition is what NY fans do , unfortunately ..."
1853,105475623866204160,226004246,n,,,,,,"America must lead responsibly . Therefore , American political class must not comprise just the angry , the bully , the arrogant , or the fool ."
1854,106354086089211904,305126421,n,,,,,,Happy to announce my daughter didnt get starred down by the big bully at the bus stop today . Glad I didnt have to whoop her ass ! #goodday ! !
1857,105425026571972608,267851446,n,,,,,,@USER nvr bully its for your own good
1860,101374393648807936,189512864,y,accusation,other,n,accuser,none,oh Jessica you are so funny ! stop bullying ! HTTPURL
1863,105370447100653569,38263938,n,,,,,,Raiders coach Hue Jackson Building a Bully ? HTTPURL via @USER
1866,101622794869157888,319984621,n,,,,,,"hates intolerance , ignorance & bullying ..."
1873,105294981425664001,226629901,y,denial,other,n,bully,none,@USER I am no bully !
1875,107083452741988353,193285628,y,self-disclosure,other,n,bully,none,"I 'm not a man , only know how to bully people :("
1876,108666273700921345,33627348,y,self-disclosure,other,n,bully,none,According to Peter Griffin there are two type 's of people : Bullies and nerds . I 'm a bully . Fuck nerds .
1879,103635631128850434,216941143,y,self-disclosure,other,n,bully,none,@USER lol Oo an I 'm the bully
1880,108268270909521921,162833754,y,self-disclosure,other,n,victim,none,@USER right ! I had a very cruel little boy who went way beyond bullying me in the 3rd grade & no one would help me !
1881,103711441986666496,266726098,n,,,,,,@USER back to cyber-bullying .
1882,103712664018108416,127961894,n,,,,,,I feel like internet bullying via twitter ... point em out
1884,101340868224630788,168275057,n,,,,,,Bulling ftw ! ! HTTPURL
1890,108990240651354112,313002425,n,,,,,,Bullying Law Puts New Jersey Schools on Spot : HTTPURL
1891,101321128471052288,47033579,y,accusation,other,n,accuser,none,@USER Cause your a bully .
1893,102920407845318656,337582749,n,,,,,,@USER lmao nha even when im nic you till a bully
1903,103126388042760195,355489743,n,,,,,,Does anyone give a toss that Cesc has joined the bully boys of Barca ?
1907,106696543121326080,221466657,y,self-disclosure,other,n,victim,none,70 . I used to be bullied badly at school #100factsaboutme
1910,103884714510778369,16708075,y,self-disclosure,other,n,defender,none,@USER be nice to your younger brother ! no bullying !
1913,100667222938238976,34369938,y,denial,other,n,bully,none,"@USER well , that comment was not bullying . If I say fat people need to lose weight so they can be healthy it 's a matter of fact ."
1914,101413934938062849,15791276,n,,,,,,"How to Prevent Bullying in Jackson Schools | Jackson NJ Regional News – Toms River , Brick , Howell , New Egypt , Lakewood : HTTPURL"
1917,106816277749841920,93130997,y,report,other,n,reporter,none,@USER @USER got to bully other attorneys for 7 years ! ! Gotta love that
1922,103495097693380608,269496266,n,,,,,,"@USER Yeah but let 's say when he was younger than 11 , before he attained powers , he was bullied . Then had revenge , thus being feared ."
1925,101767559086489600,74543470,y,self-disclosure,other,n,defender,empathy,"I feel sorry for Rebecca Black , not even she deserves to be bullied ."
1927,106144860410613760,101905266,y,self-disclosure,other,n,defender,none,bullying is not ok one of my friends just killed himself becuase of all of these bullies r . i . p chris :( u will be missed
1930,107881800164052992,116060869,n,,,,,,"My PE teacher was talking to us about cyber bullying and she goes "" Whatever you post on ... HTTPURL"
1935,108295230196944896,71919245,n,,,,,,"Happy , Friends , Love , Bullying , * medo *"
1936,106938616244224000,328171957,n,,,,,,"@USER Courage is fire , and bullying is smoke"
1939,106444394105810944,36585496,n,,,,,,""" I hope you get bullied so much you die ! "" - @USER"
1940,106531039689719809,15727723,y,report,other,n,reporter,none,Just watched Big Brother do n't know why ... Jeff is a asshole bully and @USER #BB13 is n't worth watching they 've ruined BB & Jordan is stupid
1941,102114460658970624,58877012,n,,,,,,how u rappin over the internet ? hahaha cyber bully ima call silence hurts on yo ass
1943,103497565386977281,248427711,n,,,,,,@USER yiu was out dere to so so r u BULLY
1947,107099895437070336,350263456,y,self-disclosure,cyberbullying,y,bully,none,@USER Just bullying you on twitter then you know how those kids felt ! ! :)
1948,107562403989958656,131632821,n,,,,,,"“ @USER Studio with it ! ! ! "" Return of Da Bully "" droppin September 20th ! ! ! #Newz ”"
1949,101400632950407168,332452084,y,self-disclosure,other,n,victim,none,@USER You bully me .
1950,107988913263620096,65740178,n,,,,,,"Dear haters , you aint funny you are just a hater / bully so shut the fuck up and go to hell ."
1951,109014837882920960,236442002,n,,,,,,@USER lmao yoo yu was suppose to be here to help me bully them
1952,104781293971193857,235851935,y,report,other,n,reporter,none,"I be watchin these videos where niggas be bullying ppl , shit makes me mad as fuck , why cant a nigga ever try me like that ?"
1958,102109940252016640,116424095,n,,,,,,@USER Please Make A Diffrence And Follow @USER Please ! ! ! Make A Diffrence Spread The Word Not Your Fist
1961,104653565393514496,26638858,n,,,,,,"6th grader : "" What do U do w / these girls who think they 're better than everyone ? "" My reply @USER Education.com HTTPURL #bullying"
1964,106844826527481856,160432451,y,self-disclosure,other,n,victim,none,"I guess just getting bashed on and bullied since January has made me an insecure , low self esteemed , low confidenced , drag ."
1965,108356703006887936,229339256,n,,,,,,"“ @USER : @USER @USER bully , & X . On a weekend get away HTTPURL HTTPURL ” lmao , we on the rise b"
1966,101821940129476608,22704058,n,,,,,,@USER I do n't like people being bullied . I am the voice for the voiceless .
1971,106903380714192896,24529046,n,,,,,,If Jesus was alive now he 'd be bullied for being a geek ...
1974,106375289172525056,132233001,n,,,,,,"New Ways to Track Your Kids Online : Web programs and apps alert parents to sexting , bullying and other problems . HTTPURL"
1979,105871832183357440,338700940,y,self-disclosure,other,n,victim,none,"@USER LOL i did but turns out it was alll a missunderstanding guesss ;) and yes maaam you did , all that bullying toughend me up ;) <3 33"
1982,103603968130818048,291493531,n,,,,,,"Haha ! Daisy Masticates ! - A schoolyard cow bully , picking on another cow , named Daisy ."
1983,103812838430224384,232578497,n,,,,,,RSVP HERE --> ( HTTPURL ) - BEDROOM BULLY ReTweet Please
1984,103921090740490240,315418325,n,,,,,,"Study finds that teachers experience cyberbullying , too HTTPURL I wonder if NJ 's new bullying policy cover this"
1986,101356505256820737,318630425,n,,,,,,Bully beatdown how bout that
1990,106135470026653699,76220778,n,,,,,,Thinking of submitting @USER to Bully Beatdown . That ... would be nice .
1991,101629709493870592,20523497,n,,,,,,@USER oh no have they ( do n't know who they are ) been doing racial bullying and eating other people 's rations already ? !
1992,105842058316627968,139180190,n,,,,,,Dnt be a #cyberbully Or a real #bully in life Karma is horrible ! - #HappilyMe
